,imgName,trialType
1,target_volcano_n09472597_4600.jpg,target
2,target_savanna_sun_affghkaeecrxnupq.jpg,target
3,target_volcano_n09472597_4600.jpg,repeat
4,filler_creek_1e2d358378956a37.jpg,filler
5,filler_volcano_n09472597_22750.jpg,filler
6,target_geyser_n09288635_4043.jpg,target
7,target_creek_00a72fa141918070.jpg,target
8,target_savanna_sun_affghkaeecrxnupq.jpg,repeat
9,target_plantation_7bc77f7a206c721c.jpg,target
10,target_creek_00a72fa141918070.jpg,repeat
11,target_barn_n02793495_11567.jpg,target
12,target_geyser_n09288635_4043.jpg,repeat
13,target_barn_n02793495_11567.jpg,repeat
14,filler_plantation_sun_aioxamlvtxhpnzzt.jpg,filler
15,target_plantation_7bc77f7a206c721c.jpg,repeat
16,target_plantation_92600fb00101ba52.jpg,target
17,target_wetland_f8fb067c9f34b01b.jpg,target
18,target_field_n09393605_21966.jpg,target
19,filler_savanna_0fbaf2e2db331109.jpg,filler
20,target_jungle_56a3ce4a8899ace1.jpg,target
21,target_plantation_92600fb00101ba52.jpg,repeat
22,target_wetland_f8fb067c9f34b01b.jpg,repeat
23,target_jungle_56a3ce4a8899ace1.jpg,repeat
24,target_field_n09393605_21966.jpg,repeat
25,target_plantation_sun_bczwjohiabrbsydx.jpg,target
26,target_river_n09415671_5317.jpg,target
27,filler_lake_n03634034_5967.jpg,filler
28,target_plantation_sun_bczwjohiabrbsydx.jpg,repeat
29,target_pasture_n07801091_63223.jpg,target
30,target_river_n09415671_5317.jpg,repeat
31,filler_geyser_sun_bangxwznfqpugceb.jpg,filler
32,filler_jungle_6bfa7b57d0deb743.jpg,filler
33,target_pasture_n07801091_63223.jpg,repeat
34,target_sea_n09376198_4578.jpg,target
35,target_waterfall_sun_bsssizmsssfovgzv.jpg,target
36,filler_savanna_48b4b23fb49e4cff.jpg,filler
37,target_waterfall_sun_bsssizmsssfovgzv.jpg,repeat
38,target_sea_n09376198_4578.jpg,repeat
39,target_waterfall_sun_bxelgxxcofiqeurd.jpg,target
40,target_pasture_n07801091_49081.jpg,target
41,target_waterfall_sun_bxelgxxcofiqeurd.jpg,repeat
42,filler_jungle_827b86308b879908.jpg,filler
43,target_pasture_n07801091_49081.jpg,repeat
44,target_jungle_a0b6a1c932eebe9e.jpg,target
45,filler_badlands_2da2f8e4173ec2d8.jpg,filler
46,target_waterfall_sun_beymsjkywdwqictt.jpg,target
47,target_valley_n09468604_43204.jpg,target
48,target_jungle_a0b6a1c932eebe9e.jpg,repeat
49,target_waterfall_sun_beymsjkywdwqictt.jpg,repeat
50,target_valley_n09468604_43204.jpg,repeat
51,filler_mountain_n09359803_23901.jpg,filler
52,target_lake_3209b29eab56bf92.jpg,target
53,target_lake_n03634034_7778.jpg,target
54,filler_mountain_n09303008_31240.jpg,filler
55,filler_shore_n09428293_48813.jpg,filler
56,target_valley_n09468604_10646.jpg,target
57,target_lake_n03634034_7778.jpg,repeat
58,target_lake_3209b29eab56bf92.jpg,repeat
59,target_valley_n09468604_10646.jpg,repeat
60,target_icescape_n09289331_3970.jpg,target
61,target_sea_n09376198_15858.jpg,target
62,target_mountain_n09359803_28106.jpg,target
63,target_mountain_n09359803_29305.jpg,target
64,target_icescape_n09289331_3970.jpg,repeat
65,target_mountain_n09359803_28106.jpg,repeat
66,target_icescape_n09308572_1766.jpg,target
67,target_sea_n09376198_15858.jpg,repeat
68,target_icescape_n09308572_1766.jpg,repeat
69,target_mountain_n09359803_29305.jpg,repeat
70,filler_mountain_n09303008_26126.jpg,filler
71,target_creek_sun_ahzprtdsycxhoqdq.jpg,target
72,target_lake_sun_aaquttcuxwjcswwz.jpg,target
73,filler_creek_dd97cf9ce8a82992.jpg,filler
74,target_valley_n09468604_40668.jpg,target
75,target_lake_sun_aaquttcuxwjcswwz.jpg,repeat
76,target_plantation_sun_azygdhuijrbfollv.jpg,target
77,target_creek_sun_ahzprtdsycxhoqdq.jpg,repeat
78,target_plantation_sun_azygdhuijrbfollv.jpg,repeat
79,target_valley_n09468604_40668.jpg,repeat
80,filler_pasture_n07801091_51542.jpg,filler
81,filler_volcano_n09472597_31129.jpg,filler
82,filler_geyser_n09288635_3580.jpg,filler
83,filler_shore_n09217230_702.jpg,filler
84,filler_wetland_fd12abc98c5136f6.jpg,filler
85,target_river_n09415671_15977.jpg,target
86,target_sea_n09376198_22369.jpg,target
87,target_valley_n09468604_8336.jpg,target
88,target_badlands_sun_bhribroenyyculkx.jpg,target
89,target_sea_n09376198_22369.jpg,repeat
90,filler_badlands_sun_akynhepkzcxxkgow.jpg,filler
91,target_river_n09415671_15977.jpg,repeat
92,target_valley_n09468604_8336.jpg,repeat
93,target_badlands_sun_bhribroenyyculkx.jpg,repeat
94,target_icescape_n09289331_4539.jpg,target
95,target_barn_n02793495_5227.jpg,target
96,target_icescape_n09289331_4539.jpg,repeat
97,target_barn_n02793495_5227.jpg,repeat
98,target_savanna_4d38e47c9c74abb5.jpg,target
99,target_waterfall_sun_becpynhazdxerqrj.jpg,target
100,target_savanna_4d38e47c9c74abb5.jpg,repeat
101,filler_sea_n09376198_15319.jpg,filler
102,target_mountain_n09303008_19041.jpg,target
103,filler_lake_ae833035574352eb.jpg,filler
104,target_mountain_n09303008_19041.jpg,repeat
105,target_waterfall_sun_becpynhazdxerqrj.jpg,repeat
106,target_jungle_a252b3cce303c122.jpg,target
107,target_badlands_ab3255d92dfcb5ab.jpg,target
108,target_field_sun_amfhfmwkktwcrstd.jpg,target
109,target_badlands_ab3255d92dfcb5ab.jpg,repeat
110,target_jungle_a252b3cce303c122.jpg,repeat
111,target_mountain_n09303008_920.jpg,target
112,target_field_sun_amfhfmwkktwcrstd.jpg,repeat
113,target_volcano_n09472597_11258.jpg,target
114,target_mountain_n09303008_920.jpg,repeat
115,filler_shore_n09428293_22601.jpg,filler
116,target_field_n09393605_3369.jpg,target
117,target_volcano_n09472597_14703.jpg,target
118,target_valley_n09468604_57440.jpg,target
119,target_volcano_n09472597_11258.jpg,repeat
120,target_valley_n09468604_57440.jpg,repeat
121,target_field_n09393605_3369.jpg,repeat
122,filler_desert_n09270735_30833.jpg,filler
123,target_volcano_n09472597_14703.jpg,repeat
124,filler_wetland_56e42703b8495e8b.jpg,filler
125,filler_icescape_n09289331_4564.jpg,filler
126,target_plantation_350b2117fd67fe32.jpg,target
127,target_icescape_n09289331_6768.jpg,target
128,target_river_sun_amooihhbpiuhzlcl.jpg,target
129,target_desert_n09270735_1884.jpg,target
130,target_plantation_350b2117fd67fe32.jpg,repeat
131,target_river_sun_amooihhbpiuhzlcl.jpg,repeat
132,target_icescape_n09289331_6768.jpg,repeat
133,target_desert_n09270735_1884.jpg,repeat
134,target_wetland_68a9c1b45c6b1603.jpg,target
135,target_shore_n09421951_9201.jpg,target
136,target_waterfall_sun_amplwdrwrticntps.jpg,target
137,target_wetland_68a9c1b45c6b1603.jpg,repeat
138,filler_sea_n09376198_39749.jpg,filler
139,target_waterfall_sun_amplwdrwrticntps.jpg,repeat
140,filler_icescape_n09308572_6088.jpg,filler
141,target_shore_n09421951_9201.jpg,repeat
142,target_volcano_n09472597_29583.jpg,target
143,filler_jungle_18bed2a09181a499.jpg,filler
144,target_field_n09393605_45426.jpg,target
145,filler_plantation_sun_axkbfhmkopqemnsq.jpg,filler
146,target_volcano_n09472597_29583.jpg,repeat
147,target_field_n09393605_45426.jpg,repeat
148,filler_shore_n09217230_815.jpg,filler
149,target_desert_n09270735_30434.jpg,target
150,target_shore_n09428293_28986.jpg,target
151,target_desert_n09270735_30434.jpg,repeat
152,target_desert_n09270735_12116.jpg,target
153,target_desert_n09270735_4178.jpg,target
154,target_shore_n09428293_28986.jpg,repeat
155,target_pasture_sun_aphjjmpfcgpkxrvq.jpg,target
156,target_river_n09415671_5470.jpg,target
157,target_desert_n09270735_12116.jpg,repeat
158,target_pasture_sun_aphjjmpfcgpkxrvq.jpg,repeat
159,target_desert_n09270735_4178.jpg,repeat
160,target_river_n09415671_5470.jpg,repeat
161,target_waterfall_sun_bobxnovrewlskesl.jpg,target
