,imgName,trialType
1,filler_creek_1e2d358378956a37.jpg,filler
2,filler_volcano_n09472597_22750.jpg,filler
3,filler_plantation_sun_aioxamlvtxhpnzzt.jpg,filler
4,target_jungle_39428ef59a36414d.jpg,target
5,target_creek_00a72fa141918070.jpg,target
6,target_river_n09415671_5317.jpg,target
7,target_jungle_39428ef59a36414d.jpg,repeat
8,target_creek_00a72fa141918070.jpg,repeat
9,target_geyser_sun_bppwllojufniahga.jpg,target
10,target_river_n09415671_5317.jpg,repeat
11,target_shore_n09428293_11949.jpg,target
12,filler_savanna_0fbaf2e2db331109.jpg,filler
13,filler_lake_n03634034_5967.jpg,filler
14,target_geyser_sun_bppwllojufniahga.jpg,repeat
15,filler_geyser_sun_bangxwznfqpugceb.jpg,filler
16,target_shore_n09428293_11949.jpg,repeat
17,target_river_n09415671_15977.jpg,target
18,target_valley_n09468604_10646.jpg,target
19,target_volcano_n09472597_8510.jpg,target
20,target_pasture_n07801091_65173.jpg,target
21,target_valley_n09468604_10646.jpg,repeat
22,target_volcano_n09472597_8510.jpg,repeat
23,target_river_n09415671_15977.jpg,repeat
24,filler_jungle_6bfa7b57d0deb743.jpg,filler
25,target_creek_b52fbb2521836cc7.jpg,target
26,target_pasture_n07801091_65173.jpg,repeat
27,target_savanna_94cb6dc3b5293417.jpg,target
28,target_savanna_4f2ffae85d9ce07b.jpg,target
29,target_savanna_94cb6dc3b5293417.jpg,repeat
30,target_creek_b52fbb2521836cc7.jpg,repeat
31,target_lake_n03634034_7799.jpg,target
32,target_savanna_4f2ffae85d9ce07b.jpg,repeat
33,filler_savanna_48b4b23fb49e4cff.jpg,filler
34,target_lake_3209b29eab56bf92.jpg,target
35,target_lake_n03634034_7799.jpg,repeat
36,filler_jungle_827b86308b879908.jpg,filler
37,target_savanna_4d38e47c9c74abb5.jpg,target
38,target_badlands_0a41e7b2e1f24787.jpg,target
39,target_savanna_4d38e47c9c74abb5.jpg,repeat
40,target_lake_3209b29eab56bf92.jpg,repeat
41,target_volcano_n09472597_14301.jpg,target
42,target_badlands_0a41e7b2e1f24787.jpg,repeat
43,filler_badlands_2da2f8e4173ec2d8.jpg,filler
44,filler_mountain_n09359803_23901.jpg,filler
45,target_valley_n09468604_43204.jpg,target
46,target_volcano_n09472597_14301.jpg,repeat
47,target_desert_n09270735_24858.jpg,target
48,target_valley_n09468604_43204.jpg,repeat
49,target_lake_sun_aaquttcuxwjcswwz.jpg,target
50,target_desert_n09270735_24858.jpg,repeat
51,target_geyser_n09288635_12003.jpg,target
52,target_lake_sun_aaquttcuxwjcswwz.jpg,repeat
53,filler_mountain_n09303008_31240.jpg,filler
54,target_field_sun_aypbzbfuprtztaqy.jpg,target
55,target_geyser_n09288635_12003.jpg,repeat
56,filler_shore_n09428293_48813.jpg,filler
57,target_sea_n09376198_34266.jpg,target
58,filler_mountain_n09303008_26126.jpg,filler
59,target_field_sun_aypbzbfuprtztaqy.jpg,repeat
60,target_icescape_n09289331_5869.jpg,target
61,target_pasture_sun_bujzmvmaktrcwuqg.jpg,target
62,target_sea_n09376198_34266.jpg,repeat
63,target_icescape_n09289331_5869.jpg,repeat
64,target_valley_n09468604_58752.jpg,target
65,target_pasture_sun_bujzmvmaktrcwuqg.jpg,repeat
66,target_river_n09415671_14500.jpg,target
67,target_wetland_785ee485ae352669.jpg,target
68,target_river_n09415671_14500.jpg,repeat
69,target_wetland_785ee485ae352669.jpg,repeat
70,target_valley_n09468604_58752.jpg,repeat
71,filler_creek_dd97cf9ce8a82992.jpg,filler
72,target_volcano_n09472597_14703.jpg,target
73,filler_pasture_n07801091_51542.jpg,filler
74,target_waterfall_sun_bobxnovrewlskesl.jpg,target
75,target_pasture_n07801091_43670.jpg,target
76,target_savanna_32228339a01b0f4c.jpg,target
77,target_pasture_n07801091_43670.jpg,repeat
78,target_volcano_n09472597_14703.jpg,repeat
79,target_savanna_32228339a01b0f4c.jpg,repeat
80,target_waterfall_sun_bobxnovrewlskesl.jpg,repeat
81,target_icescape_n09289331_5411.jpg,target
82,target_desert_n09270735_1884.jpg,target
83,target_volcano_n09472597_52504.jpg,target
84,target_icescape_n09289331_5411.jpg,repeat
85,target_volcano_n09472597_52504.jpg,repeat
86,target_desert_n09270735_1884.jpg,repeat
87,target_field_n09393605_45426.jpg,target
88,target_jungle_d4bfe00b896bae57.jpg,target
89,filler_volcano_n09472597_31129.jpg,filler
90,target_field_n09393605_45426.jpg,repeat
91,target_desert_n09270735_4151.jpg,target
92,target_wetland_68a9c1b45c6b1603.jpg,target
93,target_desert_n09270735_4151.jpg,repeat
94,target_jungle_d4bfe00b896bae57.jpg,repeat
95,target_wetland_68a9c1b45c6b1603.jpg,repeat
96,target_pasture_n07801091_63223.jpg,target
97,target_mountain_n09359803_43167.jpg,target
98,target_waterfall_sun_becpynhazdxerqrj.jpg,target
99,target_badlands_c7664b0fa8cf14c0.jpg,target
100,target_pasture_n07801091_63223.jpg,repeat
101,filler_geyser_n09288635_3580.jpg,filler
102,target_mountain_n09359803_43167.jpg,repeat
103,target_badlands_c7664b0fa8cf14c0.jpg,repeat
104,target_waterfall_sun_becpynhazdxerqrj.jpg,repeat
105,filler_shore_n09217230_702.jpg,filler
106,target_creek_140890848a829520.jpg,target
107,target_mountain_n09359803_44106.jpg,target
108,target_plantation_eef37194bf91e872.jpg,target
109,target_mountain_n09359803_44106.jpg,repeat
110,target_lake_e0071b5d319321d5.jpg,target
111,target_creek_140890848a829520.jpg,repeat
112,target_waterfall_sun_arvvnrldsfofvylu.jpg,target
113,target_plantation_eef37194bf91e872.jpg,repeat
114,target_barn_n02793495_1919.jpg,target
115,target_lake_e0071b5d319321d5.jpg,repeat
116,filler_wetland_fd12abc98c5136f6.jpg,filler
117,target_waterfall_sun_arvvnrldsfofvylu.jpg,repeat
118,filler_badlands_sun_akynhepkzcxxkgow.jpg,filler
119,target_barn_n02793495_1919.jpg,repeat
120,target_river_sun_amooihhbpiuhzlcl.jpg,target
121,filler_sea_n09376198_15319.jpg,filler
122,target_river_n09415671_19975.jpg,target
123,target_river_sun_amooihhbpiuhzlcl.jpg,repeat
124,target_river_n09415671_19975.jpg,repeat
125,filler_lake_ae833035574352eb.jpg,filler
126,target_lake_n03634034_2188.jpg,target
127,target_river_n09415671_6202.jpg,target
128,target_badlands_1b65eba9195d7b48.jpg,target
129,target_lake_n03634034_2188.jpg,repeat
130,target_river_n09415671_6202.jpg,repeat
131,target_badlands_1b65eba9195d7b48.jpg,repeat
132,target_volcano_n09472597_29583.jpg,target
133,filler_shore_n09428293_22601.jpg,filler
134,target_jungle_a017ac25346efdcd.jpg,target
135,filler_desert_n09270735_30833.jpg,filler
136,target_volcano_n09472597_29583.jpg,repeat
137,filler_wetland_56e42703b8495e8b.jpg,filler
138,target_volcano_n09472597_110.jpg,target
139,target_jungle_a017ac25346efdcd.jpg,repeat
140,filler_icescape_n09289331_4564.jpg,filler
141,target_volcano_n09472597_110.jpg,repeat
142,filler_sea_n09376198_39749.jpg,filler
143,target_lake_59346dfdc14f4b81.jpg,target
144,filler_icescape_n09308572_6088.jpg,filler
145,target_lake_59346dfdc14f4b81.jpg,repeat
146,target_shore_n09421951_1478.jpg,target
147,filler_jungle_18bed2a09181a499.jpg,filler
148,target_valley_n09468604_25771.jpg,target
149,target_shore_n09421951_1478.jpg,repeat
150,target_valley_n09468604_25771.jpg,repeat
151,filler_plantation_sun_axkbfhmkopqemnsq.jpg,filler
152,filler_shore_n09217230_815.jpg,filler
153,target_geyser_n09288635_11978.jpg,target
154,filler_valley_n09468604_22268.jpg,filler
155,filler_sea_n09376198_17428.jpg,filler
156,filler_jungle_a1fb2184d465f341.jpg,filler
157,target_waterfall_sun_btpaxygvjiqfrsvs.jpg,target
158,target_geyser_n09288635_11978.jpg,repeat
159,target_shore_n09217230_6184.jpg,target
160,target_creek_5c5e8f097fa56b06.jpg,target
161,target_waterfall_sun_btpaxygvjiqfrsvs.jpg,repeat
162,target_shore_n09217230_6184.jpg,repeat
163,target_river_n09415671_5470.jpg,target
164,target_creek_5c5e8f097fa56b06.jpg,repeat
165,filler_desert_n09270735_22985.jpg,filler
166,filler_desert_n09270735_9296.jpg,filler
167,target_river_n09415671_5470.jpg,repeat
168,filler_barn_n02793495_12386.jpg,filler
169,filler_field_n09393605_23937.jpg,filler
170,filler_river_n09415671_18361.jpg,filler
171,target_mountain_n09303008_19041.jpg,target
172,target_sea_n09376198_3096.jpg,target
173,target_mountain_n09303008_19041.jpg,repeat
174,filler_field_n12142085_905.jpg,filler
