,imgName,trialType
1,target_savanna_1220fa5cbeeaea92.jpg,target
2,target_field_sun_amfhfmwkktwcrstd.jpg,target
3,target_shore_n09428293_23069.jpg,target
4,target_savanna_1220fa5cbeeaea92.jpg,repeat
5,filler_creek_1e2d358378956a37.jpg,filler
6,target_field_sun_amfhfmwkktwcrstd.jpg,repeat
7,target_field_n09393605_3369.jpg,target
8,target_shore_n09428293_23069.jpg,repeat
9,target_savanna_82670f93cd2dc68e.jpg,target
10,target_icescape_n09309168_432.jpg,target
11,filler_volcano_n09472597_22750.jpg,filler
12,target_field_n09393605_3369.jpg,repeat
13,target_savanna_82670f93cd2dc68e.jpg,repeat
14,filler_plantation_sun_aioxamlvtxhpnzzt.jpg,filler
15,filler_savanna_0fbaf2e2db331109.jpg,filler
16,target_icescape_n09309168_432.jpg,repeat
17,target_jungle_4c1d1d4f21cf31e2.jpg,target
18,target_shore_n09217230_2843.jpg,target
19,target_valley_n09468604_57440.jpg,target
20,target_shore_n09217230_2843.jpg,repeat
21,target_valley_n09468604_57440.jpg,repeat
22,target_jungle_4c1d1d4f21cf31e2.jpg,repeat
23,filler_lake_n03634034_5967.jpg,filler
24,target_sea_n09376198_4578.jpg,target
25,filler_geyser_sun_bangxwznfqpugceb.jpg,filler
26,filler_jungle_6bfa7b57d0deb743.jpg,filler
27,target_field_sun_aypbzbfuprtztaqy.jpg,target
28,target_sea_n09376198_4578.jpg,repeat
29,target_barn_n02793495_1919.jpg,target
30,filler_savanna_48b4b23fb49e4cff.jpg,filler
31,filler_jungle_827b86308b879908.jpg,filler
32,target_field_sun_aypbzbfuprtztaqy.jpg,repeat
33,target_wetland_5878ed597cc52e6e.jpg,target
34,target_barn_n02793495_1919.jpg,repeat
35,target_wetland_5878ed597cc52e6e.jpg,repeat
36,filler_badlands_2da2f8e4173ec2d8.jpg,filler
37,target_barn_n02793495_1647.jpg,target
38,target_river_n09415671_14500.jpg,target
39,target_plantation_sun_bczwjohiabrbsydx.jpg,target
40,target_river_n09415671_14500.jpg,repeat
41,target_barn_n02793495_1647.jpg,repeat
42,target_plantation_sun_bczwjohiabrbsydx.jpg,repeat
43,target_badlands_c7664b0fa8cf14c0.jpg,target
44,target_jungle_d4bfe00b896bae57.jpg,target
45,target_icescape_n09289331_679.jpg,target
46,filler_mountain_n09359803_23901.jpg,filler
47,target_badlands_c7664b0fa8cf14c0.jpg,repeat
48,filler_mountain_n09303008_31240.jpg,filler
49,target_geyser_n09288635_12003.jpg,target
50,target_jungle_d4bfe00b896bae57.jpg,repeat
51,target_icescape_n09289331_679.jpg,repeat
52,target_lake_sun_aaquttcuxwjcswwz.jpg,target
53,target_geyser_n09288635_12003.jpg,repeat
54,target_pasture_n07801091_63223.jpg,target
55,target_lake_sun_aaquttcuxwjcswwz.jpg,repeat
56,target_mountain_n09359803_20911.jpg,target
57,target_mountain_n09359803_43167.jpg,target
58,target_pasture_n07801091_63223.jpg,repeat
59,target_field_sun_aanjgkilxhsgjsyw.jpg,target
60,target_mountain_n09359803_20911.jpg,repeat
61,target_field_sun_aanjgkilxhsgjsyw.jpg,repeat
62,target_mountain_n09359803_43167.jpg,repeat
63,target_savanna_e2fc18d1ca1800c0.jpg,target
64,filler_shore_n09428293_48813.jpg,filler
65,target_field_n09393605_23116.jpg,target
66,filler_mountain_n09303008_26126.jpg,filler
67,target_creek_00a72fa141918070.jpg,target
68,target_field_n09393605_23116.jpg,repeat
69,target_savanna_e2fc18d1ca1800c0.jpg,repeat
70,target_creek_00a72fa141918070.jpg,repeat
71,target_icescape_n09308572_596.jpg,target
72,target_pasture_n07801091_43670.jpg,target
73,target_volcano_n09472597_14301.jpg,target
74,target_pasture_n07801091_43670.jpg,repeat
75,target_volcano_n09472597_4600.jpg,target
76,target_icescape_n09308572_596.jpg,repeat
77,target_volcano_n09472597_4600.jpg,repeat
78,target_volcano_n09472597_14301.jpg,repeat
79,filler_creek_dd97cf9ce8a82992.jpg,filler
80,target_savanna_4f2ffae85d9ce07b.jpg,target
81,target_creek_140890848a829520.jpg,target
82,filler_pasture_n07801091_51542.jpg,filler
83,target_savanna_4d38e47c9c74abb5.jpg,target
84,target_savanna_4f2ffae85d9ce07b.jpg,repeat
85,target_savanna_4d38e47c9c74abb5.jpg,repeat
86,target_creek_140890848a829520.jpg,repeat
87,target_desert_n09270735_4178.jpg,target
88,target_jungle_3f552ebe5afa4382.jpg,target
89,filler_volcano_n09472597_31129.jpg,filler
90,target_jungle_3f552ebe5afa4382.jpg,repeat
91,target_shore_n09217230_1085.jpg,target
92,filler_geyser_n09288635_3580.jpg,filler
93,target_desert_n09270735_4178.jpg,repeat
94,target_plantation_sun_azygdhuijrbfollv.jpg,target
