,imgName,trialType
1,filler_creek_1e2d358378956a37.jpg,filler
2,target_desert_n09270735_12116.jpg,target
3,target_lake_84de14e092404f46.jpg,target
4,target_creek_b52fbb2521836cc7.jpg,target
5,target_lake_84de14e092404f46.jpg,repeat
6,target_river_n09415671_5470.jpg,target
7,target_desert_n09270735_12116.jpg,repeat
8,filler_volcano_n09472597_22750.jpg,filler
9,target_creek_b52fbb2521836cc7.jpg,repeat
10,target_river_n09415671_5470.jpg,repeat
11,target_savanna_32228339a01b0f4c.jpg,target
12,filler_plantation_sun_aioxamlvtxhpnzzt.jpg,filler
13,target_savanna_9edfd68054226fc1.jpg,target
14,target_savanna_32228339a01b0f4c.jpg,repeat
15,filler_savanna_0fbaf2e2db331109.jpg,filler
16,filler_lake_n03634034_5967.jpg,filler
17,target_valley_n09468604_10646.jpg,target
18,target_savanna_9edfd68054226fc1.jpg,repeat
19,target_icescape_n09308572_1766.jpg,target
20,target_valley_n09468604_10646.jpg,repeat
21,target_icescape_n09308572_1766.jpg,repeat
22,target_pasture_sun_blfhgrehecmwbptm.jpg,target
23,target_river_sun_amooihhbpiuhzlcl.jpg,target
24,target_lake_n03634034_7799.jpg,target
25,target_shore_n09428293_23069.jpg,target
26,target_river_sun_amooihhbpiuhzlcl.jpg,repeat
27,target_pasture_sun_blfhgrehecmwbptm.jpg,repeat
28,target_lake_n03634034_7799.jpg,repeat
29,target_plantation_4bf766d6039e7e27.jpg,target
30,target_shore_n09428293_23069.jpg,repeat
31,target_pasture_n07801091_65173.jpg,target
32,target_plantation_4bf766d6039e7e27.jpg,repeat
33,filler_geyser_sun_bangxwznfqpugceb.jpg,filler
34,target_creek_ea8f9fc441045158.jpg,target
35,target_lake_n03634034_2188.jpg,target
36,target_creek_ea8f9fc441045158.jpg,repeat
37,target_pasture_n07801091_65173.jpg,repeat
38,target_lake_n03634034_2188.jpg,repeat
39,target_geyser_n09288635_4043.jpg,target
40,target_savanna_94cb6dc3b5293417.jpg,target
41,target_wetland_f8fb067c9f34b01b.jpg,target
42,target_savanna_94cb6dc3b5293417.jpg,repeat
43,target_creek_db65aaa975ba7c84.jpg,target
44,target_pasture_sun_bapxsulexojpepyd.jpg,target
45,target_geyser_n09288635_4043.jpg,repeat
46,target_wetland_f8fb067c9f34b01b.jpg,repeat
47,target_creek_db65aaa975ba7c84.jpg,repeat
48,filler_jungle_6bfa7b57d0deb743.jpg,filler
49,target_pasture_n07801091_49081.jpg,target
50,target_pasture_sun_bapxsulexojpepyd.jpg,repeat
51,filler_savanna_48b4b23fb49e4cff.jpg,filler
52,target_pasture_n07801091_49081.jpg,repeat
53,target_pasture_n07801091_38101.jpg,target
54,target_shore_n09428293_11949.jpg,target
55,filler_jungle_827b86308b879908.jpg,filler
56,target_field_n09393605_64469.jpg,target
57,target_plantation_eef37194bf91e872.jpg,target
58,target_pasture_n07801091_38101.jpg,repeat
59,target_shore_n09428293_11949.jpg,repeat
60,target_field_n09393605_64469.jpg,repeat
61,target_savanna_4d38e47c9c74abb5.jpg,target
62,target_plantation_eef37194bf91e872.jpg,repeat
63,target_savanna_4d38e47c9c74abb5.jpg,repeat
64,filler_badlands_2da2f8e4173ec2d8.jpg,filler
65,target_savanna_82670f93cd2dc68e.jpg,target
66,filler_mountain_n09359803_23901.jpg,filler
67,target_river_n09415671_15977.jpg,target
68,target_icescape_n09309168_432.jpg,target
69,target_savanna_82670f93cd2dc68e.jpg,repeat
70,target_waterfall_sun_bsssizmsssfovgzv.jpg,target
71,target_river_n09415671_5317.jpg,target
72,target_waterfall_sun_bsssizmsssfovgzv.jpg,repeat
73,target_river_n09415671_15977.jpg,repeat
74,target_icescape_n09309168_432.jpg,repeat
75,target_river_n09415671_5317.jpg,repeat
76,target_creek_a64321454ce3af8a.jpg,target
77,target_shore_n09428293_29070.jpg,target
78,target_volcano_n09472597_52504.jpg,target
79,target_shore_n09428293_29070.jpg,repeat
80,target_volcano_n09472597_52504.jpg,repeat
81,target_shore_n09428293_28986.jpg,target
82,target_creek_a64321454ce3af8a.jpg,repeat
83,filler_mountain_n09303008_31240.jpg,filler
84,target_sea_n09376198_3096.jpg,target
85,target_shore_n09428293_28986.jpg,repeat
86,target_desert_sun_aypzejealkrzrqxx.jpg,target
87,filler_shore_n09428293_48813.jpg,filler
88,target_plantation_462b79af7fb7cbaf.jpg,target
89,target_sea_n09376198_3096.jpg,repeat
90,target_shore_n09217230_6184.jpg,target
91,target_desert_sun_aypzejealkrzrqxx.jpg,repeat
92,target_plantation_462b79af7fb7cbaf.jpg,repeat
93,target_shore_n09217230_6184.jpg,repeat
94,filler_mountain_n09303008_26126.jpg,filler
95,filler_creek_dd97cf9ce8a82992.jpg,filler
96,target_shore_n09217230_2843.jpg,target
97,target_shore_n09421951_1478.jpg,target
98,target_shore_n09217230_2843.jpg,repeat
99,target_field_sun_aanjgkilxhsgjsyw.jpg,target
100,target_shore_n09421951_1478.jpg,repeat
101,target_field_sun_aanjgkilxhsgjsyw.jpg,repeat
102,target_sea_n09376198_21118.jpg,target
103,target_geyser_n09288635_1022.jpg,target
104,filler_pasture_n07801091_51542.jpg,filler
105,target_geyser_n09288635_1022.jpg,repeat
106,target_sea_n09376198_21118.jpg,repeat
107,target_badlands_ab3255d92dfcb5ab.jpg,target
108,target_waterfall_sun_becpynhazdxerqrj.jpg,target
109,target_badlands_ab3255d92dfcb5ab.jpg,repeat
110,target_valley_n09468604_57440.jpg,target
111,target_mountain_n09359803_22217.jpg,target
112,target_valley_n09468604_57440.jpg,repeat
113,filler_volcano_n09472597_31129.jpg,filler
114,target_waterfall_sun_becpynhazdxerqrj.jpg,repeat
115,target_mountain_n09359803_22217.jpg,repeat
116,filler_geyser_n09288635_3580.jpg,filler
117,target_plantation_7bc77f7a206c721c.jpg,target
118,target_river_n09415671_17299.jpg,target
119,target_geyser_n09288635_173.jpg,target
120,target_sea_n09376198_34266.jpg,target
121,filler_shore_n09217230_702.jpg,filler
122,target_geyser_n09288635_173.jpg,repeat
123,target_plantation_7bc77f7a206c721c.jpg,repeat
124,target_river_n09415671_17299.jpg,repeat
125,target_sea_n09376198_34266.jpg,repeat
126,target_volcano_n09472597_14703.jpg,target
127,filler_wetland_fd12abc98c5136f6.jpg,filler
128,filler_badlands_sun_akynhepkzcxxkgow.jpg,filler
129,target_plantation_cbfe8950e026a1e4.jpg,target
130,target_valley_n09468604_8336.jpg,target
131,target_plantation_cbfe8950e026a1e4.jpg,repeat
132,target_volcano_n09472597_14703.jpg,repeat
133,filler_sea_n09376198_15319.jpg,filler
134,target_savanna_e02a4720aa913ac8.jpg,target
135,target_valley_n09468604_8336.jpg,repeat
136,filler_lake_ae833035574352eb.jpg,filler
137,target_icescape_n09289331_7724.jpg,target
138,target_pasture_sun_bujzmvmaktrcwuqg.jpg,target
139,target_savanna_e02a4720aa913ac8.jpg,repeat
140,target_barn_n02793495_5839.jpg,target
141,target_icescape_n09289331_7724.jpg,repeat
142,target_pasture_sun_bujzmvmaktrcwuqg.jpg,repeat
143,target_barn_n02793495_5839.jpg,repeat
144,target_desert_n09270735_24858.jpg,target
145,target_waterfall_sun_amplwdrwrticntps.jpg,target
146,filler_shore_n09428293_22601.jpg,filler
147,target_desert_n09270735_24858.jpg,repeat
148,target_waterfall_sun_amplwdrwrticntps.jpg,repeat
149,filler_desert_n09270735_30833.jpg,filler
150,target_barn_n02793495_5227.jpg,target
151,target_wetland_aa81588b4a5a7e27.jpg,target
152,target_barn_n02793495_5227.jpg,repeat
153,target_volcano_n09472597_110.jpg,target
154,filler_wetland_56e42703b8495e8b.jpg,filler
155,target_jungle_4c1d1d4f21cf31e2.jpg,target
156,target_volcano_n09472597_110.jpg,repeat
157,target_wetland_aa81588b4a5a7e27.jpg,repeat
158,filler_icescape_n09289331_4564.jpg,filler
159,target_barn_n02793495_11567.jpg,target
160,target_jungle_4c1d1d4f21cf31e2.jpg,repeat
161,target_barn_n02793495_11567.jpg,repeat
162,filler_sea_n09376198_39749.jpg,filler
163,target_desert_n09270735_4151.jpg,target
164,target_badlands_0a41e7b2e1f24787.jpg,target
165,target_desert_n09270735_4151.jpg,repeat
166,filler_icescape_n09308572_6088.jpg,filler
167,target_barn_n02793495_1647.jpg,target
168,target_badlands_0a41e7b2e1f24787.jpg,repeat
169,target_savanna_1220fa5cbeeaea92.jpg,target
170,filler_jungle_18bed2a09181a499.jpg,filler
171,target_barn_n02793495_1647.jpg,repeat
172,target_savanna_1220fa5cbeeaea92.jpg,repeat
173,target_desert_n09270735_9551.jpg,target
174,filler_plantation_sun_axkbfhmkopqemnsq.jpg,filler
175,filler_shore_n09217230_815.jpg,filler
176,target_badlands_sun_aosvqijvmwznjrsh.jpg,target
