,imgName,trialType
1,filler_creek_1e2d358378956a37.jpg,filler
2,target_shore_n09428293_23069.jpg,target
3,target_waterfall_sun_becpynhazdxerqrj.jpg,target
4,filler_volcano_n09472597_22750.jpg,filler
5,target_desert_n09270735_24858.jpg,target
6,filler_plantation_sun_aioxamlvtxhpnzzt.jpg,filler
7,target_shore_n09428293_23069.jpg,repeat
8,target_desert_n09270735_24858.jpg,repeat
9,target_waterfall_sun_becpynhazdxerqrj.jpg,repeat
10,target_desert_n09270735_4151.jpg,target
11,target_field_sun_aanjgkilxhsgjsyw.jpg,target
12,target_desert_n09270735_4151.jpg,repeat
13,target_field_sun_aanjgkilxhsgjsyw.jpg,repeat
14,target_sea_n09376198_21118.jpg,target
15,filler_savanna_0fbaf2e2db331109.jpg,filler
16,target_sea_n09376198_21338.jpg,target
17,target_lake_n03634034_7778.jpg,target
18,target_sea_n09376198_21118.jpg,repeat
19,filler_lake_n03634034_5967.jpg,filler
20,target_valley_n09468604_28822.jpg,target
21,target_lake_n03634034_7778.jpg,repeat
22,target_sea_n09376198_21338.jpg,repeat
23,target_field_n09393605_41164.jpg,target
24,target_sea_n09376198_22369.jpg,target
25,target_field_n09393605_41164.jpg,repeat
26,target_valley_n09468604_28822.jpg,repeat
27,target_sea_n09376198_22369.jpg,repeat
28,filler_geyser_sun_bangxwznfqpugceb.jpg,filler
29,target_waterfall_sun_bxelgxxcofiqeurd.jpg,target
30,target_mountain_n09303008_27938.jpg,target
31,target_waterfall_sun_bxelgxxcofiqeurd.jpg,repeat
32,target_creek_sun_ahzprtdsycxhoqdq.jpg,target
33,target_shore_n09217230_6184.jpg,target
34,target_barn_n02793495_7457.jpg,target
35,target_mountain_n09303008_27938.jpg,repeat
36,target_shore_n09217230_6184.jpg,repeat
37,filler_jungle_6bfa7b57d0deb743.jpg,filler
38,target_creek_sun_ahzprtdsycxhoqdq.jpg,repeat
39,target_barn_n02793495_7457.jpg,repeat
40,filler_savanna_48b4b23fb49e4cff.jpg,filler
41,target_geyser_n09288635_1022.jpg,target
42,filler_jungle_827b86308b879908.jpg,filler
43,target_geyser_n09288635_1022.jpg,repeat
44,target_geyser_n09288635_13486.jpg,target
45,filler_badlands_2da2f8e4173ec2d8.jpg,filler
46,target_field_sun_amfhfmwkktwcrstd.jpg,target
47,filler_mountain_n09359803_23901.jpg,filler
48,target_geyser_n09288635_13486.jpg,repeat
49,target_savanna_32228339a01b0f4c.jpg,target
50,target_field_sun_amfhfmwkktwcrstd.jpg,repeat
51,target_icescape_n09289331_4539.jpg,target
52,target_savanna_32228339a01b0f4c.jpg,repeat
53,target_icescape_n09289331_4539.jpg,repeat
54,filler_mountain_n09303008_31240.jpg,filler
55,target_badlands_sun_bhribroenyyculkx.jpg,target
56,target_volcano_n09472597_52504.jpg,target
57,filler_shore_n09428293_48813.jpg,filler
58,target_volcano_n09472597_52504.jpg,repeat
59,target_mountain_n09359803_28106.jpg,target
60,target_badlands_sun_bhribroenyyculkx.jpg,repeat
61,target_desert_n09270735_19211.jpg,target
62,target_mountain_n09359803_28106.jpg,repeat
63,target_creek_e9b2d88b44dc398f.jpg,target
64,filler_mountain_n09303008_26126.jpg,filler
65,filler_creek_dd97cf9ce8a82992.jpg,filler
66,target_creek_e9b2d88b44dc398f.jpg,repeat
67,target_desert_n09270735_19211.jpg,repeat
68,target_waterfall_sun_bxbqnskmvvidhmcj.jpg,target
69,target_desert_n09270735_30434.jpg,target
70,target_geyser_n09288635_10938.jpg,target
71,target_desert_n09270735_30434.jpg,repeat
72,target_geyser_n09288635_10938.jpg,repeat
73,target_waterfall_sun_bxbqnskmvvidhmcj.jpg,repeat
74,filler_pasture_n07801091_51542.jpg,filler
75,target_badlands_1b65eba9195d7b48.jpg,target
76,target_creek_db65aaa975ba7c84.jpg,target
77,target_jungle_ab535640d044766d.jpg,target
78,target_badlands_1b65eba9195d7b48.jpg,repeat
79,target_jungle_ab535640d044766d.jpg,repeat
80,target_creek_db65aaa975ba7c84.jpg,repeat
81,target_jungle_e6d35f289201c1cf.jpg,target
82,target_shore_n09421951_6821.jpg,target
83,target_lake_n03634034_2188.jpg,target
84,target_field_n09393605_59874.jpg,target
85,filler_volcano_n09472597_31129.jpg,filler
86,target_lake_n03634034_2188.jpg,repeat
87,target_jungle_e6d35f289201c1cf.jpg,repeat
88,target_shore_n09421951_6821.jpg,repeat
89,filler_geyser_n09288635_3580.jpg,filler
90,target_field_n09393605_59874.jpg,repeat
91,target_volcano_n09472597_8510.jpg,target
92,target_lake_e0071b5d319321d5.jpg,target
93,filler_shore_n09217230_702.jpg,filler
94,target_volcano_n09472597_8510.jpg,repeat
95,target_wetland_274700f57512e591.jpg,target
96,filler_wetland_fd12abc98c5136f6.jpg,filler
